177,7512802.4456,4692460.5922,626.0520,1
178,7512795.4410,4692450.8201,623.9760,2
150304,7512811.5550,4692439.7190,625.7990,150304
150305,7512816.0750,4692445.6680,623.6360,150305
150306,7512818.7060,4692448.9980,623.9290,150306
173265,7512789.1660,4692455.1990,624.3400,173265
173266,7512799.4550,4692448.0190,623.8030,173266
173267,7512804.5250,4692445.1790,623.4220,173267
173268,7512808.1050,4692442.2990,623.6980,173268
177186,7512796.0960,4692465.1780,624.9150,177186
177189,7512813.9460,4692452.6280,0.0000,177189
177190,7512811.7560,4692453.8680,0.0000,177190
