150304,7512811.555,4692439.719,0,150304
150305,7512816.075,4692445.668,0,150305
150306,7512818.706,4692448.998,0,150306
173265,7512789.166,4692455.199,0,173265
173266,7512799.455,4692448.019,0,173266
173267,7512804.525,4692445.179,0,173267
173268,7512808.105,4692442.299,0,173268
177186,7512796.096,4692465.178,0,177186
177189,7512813.946,4692452.628,0,177189
177190,7512811.756,4692453.868,0,177190
